logz logzerr logvol nlive logl logwt insert_order
-3.953306318867960840e+02 1.552363695390948928e-01 -3.950000000000002953e-01 4.000000000000000000e+02 -3.914262468100823753e+02 -3.978139610967737099e+02 1.715000000000000080e+00
-3.952504677492167389e+02 1.193263996246351349e-01 -3.975000000000002975e-01 4.000000000000000000e+02 -3.913891237598230646e+02 -3.977793380465143969e+02 7.099999999999999645e-01
-3.951737390849418716e+02 1.077324582570741984e-01 -4.000000000000002998e-01 4.000000000000000000e+02 -3.913141188317962929e+02 -3.977068331184876229e+02 5.450000000000000400e-01
-3.950973217716900763e+02 1.293510100564447818e-01 -4.025000000000003020e-01 4.000000000000000000e+02 -3.912313830045420673e+02 -3.976265972912333950e+02 8.000000000000000167e-02
-3.950206230310630531e+02 1.764415900932038428e-01 -4.050000000000003042e-01 4.000000000000000000e+02 -3.912187420835771832e+02 -3.976164563702685086e+02 1.110000000000000098e+00
-3.949486897034166191e+02 2.013592672584424981e-01 -4.075000000000003064e-01 4.000000000000000000e+02 -3.911876779632166858e+02 -3.975878922499080090e+02 4.899999999999999911e-01
-3.948797065123986840e+02 1.898584013576610774e-01 -4.100000000000003086e-01 4.000000000000000000e+02 -3.911039760051527878e+02 -3.975066902918441087e+02 1.530000000000000027e+00
-3.948099041866287848e+02 2.140289016013310341e-01 -4.125000000000003109e-01 4.000000000000000000e+02 -3.910947763843723806e+02 -3.974999906710636992e+02 1.445000000000000062e+00
-3.947442334295427031e+02 2.274269263536622121e-01 -4.150000000000003131e-01 4.000000000000000000e+02 -3.910303739920352655e+02 -3.974380882787265818e+02 9.200000000000000400e-01
-3.946788017708481675e+02 2.738852080731561389e-01 -4.175000000000003153e-01 4.000000000000000000e+02 -3.910261897634001684e+02 -3.974364040500914825e+02 2.500000000000000139e-02
-3.946172893489595026e+02 2.769037295944171140e-01 -4.200000000000003175e-01 4.000000000000000000e+02 -3.909937746329998163e+02 -3.974064889196911281e+02 1.810000000000000053e+00
-3.945576342351444055e+02 2.626810129469466792e-01 -4.225000000000003197e-01 4.000000000000000000e+02 -3.909831523993373708e+02 -3.973983666860286803e+02 1.900000000000000022e-01
-3.945008920695383381e+02 2.734111818449633802e-01 -4.250000000000003220e-01 4.000000000000000000e+02 -3.908370256802119798e+02 -3.972547399669032870e+02 4.099999999999999756e-01
-3.944391552701669639e+02 2.624243023000119579e-01 -4.275000000000003242e-01 4.000000000000000000e+02 -3.907979056382669683e+02 -3.972181199249582733e+02 1.425000000000000044e+00
-3.943789045799850896e+02 2.591284856411201765e-01 -4.300000000000003264e-01 4.000000000000000000e+02 -3.907809725510096541e+02 -3.972036868377009569e+02 1.100000000000000006e-01
-3.943212759029559606e+02 2.586405882824019953e-01 -4.325000000000003286e-01 4.000000000000000000e+02 -3.907544022715744632e+02 -3.971796165582657636e+02 3.350000000000000200e-01
-3.942654970095500175e+02 2.287529022357364661e-01 -4.350000000000003308e-01 4.000000000000000000e+02 -3.907060494583500940e+02 -3.971337637450413922e+02 1.340000000000000080e+00
-3.942102541034255410e+02 2.460576394113144216e-01 -4.375000000000003331e-01 4.000000000000000000e+02 -3.907002987618985230e+02 -3.971305130485898189e+02 1.139999999999999902e+00
-3.941577378201150736e+02 2.946332003990667636e-01 -4.400000000000003353e-01 4.000000000000000000e+02 -3.906229328376071521e+02 -3.970556471242984458e+02 1.360000000000000098e+00
-3.941040658985562004e+02 2.792457165280036735e-01 -4.425000000000003375e-01 4.000000000000000000e+02 -3.905356065068100406e+02 -3.969708207935013320e+02 1.125000000000000000e+00
-3.940487416808217631e+02 2.922545087937081787e-01 -4.450000000000003397e-01 4.000000000000000000e+02 -3.904596263864526122e+02 -3.968973406731439013e+02 5.350000000000000311e-01
-3.939924318432465498e+02 2.875989244202720174e-01 -4.475000000000003419e-01 4.000000000000000000e+02 -3.904165574117067194e+02 -3.968567716983980063e+02 5.150000000000000133e-01
-3.939369774954240029e+02 2.717490458056195934e-01 -4.500000000000003442e-01 4.000000000000000000e+02 -3.901033462229324869e+02 -3.965460605096237714e+02 8.399999999999999689e-01
-3.938659581408085728e+02 2.782416581894919250e-01 -4.525000000000003464e-01 4.000000000000000000e+02 -3.900429888413022468e+02 -3.964882031279935859e+02 1.429999999999999938e+00
-3.937958356099461525e+02 3.227666821280057441e-01 -4.550000000000003486e-01 4.000000000000000000e+02 -3.899132525892116519e+02 -3.963609668759029887e+02 7.000000000000000666e-02
-3.937217406301590472e+02 3.202079611437930184e-01 -4.575000000000003508e-01 4.000000000000000000e+02 -3.898181261653893444e+02 -3.962683404520806789e+02 5.550000000000000488e-01
-3.936463107519126083e+02 3.207619832468792120e-01 -4.600000000000003531e-01 4.000000000000000000e+02 -3.896659763977997386e+02 -3.961186906844910709e+02 2.700000000000000178e-01
-3.935652988598060347e+02 2.799188523193653633e-01 -4.625000000000003553e-01 4.000000000000000000e+02 -3.896527570827586260e+02 -3.961079713694499560e+02 9.150000000000000355e-01
-3.934895831215433191e+02 2.955935495689809289e-01 -4.650000000000003575e-01 4.000000000000000000e+02 -3.895205688791924103e+02 -3.959782831658837381e+02 1.620000000000000107e+00
-3.934098317031150032e+02 2.598163456732765497e-01 -4.675000000000003597e-01 4.000000000000000000e+02 -3.894898160662939972e+02 -3.959500303529853227e+02 1.564999999999999947e+00
-3.933339353632512712e+02 2.278140573287102677e-01 -4.700000000000003619e-01 4.000000000000000000e+02 -3.894539485186587626e+02 -3.959166628053500858e+02 1.030000000000000027e+00
-3.932610868257692687e+02 2.562443803374963580e-01 -4.725000000000003642e-01 4.000000000000000000e+02 -3.892825741034265548e+02 -3.957477883901178757e+02 1.764999999999999902e+00
-3.931811820741239103e+02 2.692330570589699934e-01 -4.750000000000003664e-01 4.000000000000000000e+02 -3.892102147334822462e+02 -3.956779290201735648e+02 1.239999999999999991e+00
-3.931020451978064330e+02 1.803071324980035639e-01 -4.775000000000003686e-01 4.000000000000000000e+02 -3.891731348901892034e+02 -3.956433491768805197e+02 2.099999999999999922e-01
-3.930262296025566684e+02 1.696489150939944901e-01 -4.800000000000003708e-01 4.000000000000000000e+02 -3.890799203308166625e+02 -3.955526346175079766e+02 2.849999999999999756e-01
-3.929493186472641355e+02 1.814575364768262200e-01 -4.825000000000003730e-01 4.000000000000000000e+02 -3.889607545207538237e+02 -3.954359688074451356e+02 6.500000000000000222e-02
-3.928694099479048418e+02 1.994750028575591472e-01 -4.850000000000003753e-01 4.000000000000000000e+02 -3.889278644495433923e+02 -3.954055787362347019e+02 1.614999999999999991e+00
-3.927932185239503156e+02 1.875653552196198115e-01 -4.875000000000003775e-01 4.000000000000000000e+02 -3.889227588098061119e+02 -3.954029730964974192e+02 1.695000000000000062e+00
-3.927222451943836177e+02 1.988709006327098738e-01 -4.900000000000003797e-01 4.000000000000000000e+02 -3.888885748973655723e+02 -3.953712891840568773e+02 1.540000000000000036e+00
-3.926539150063532020e+02 2.018370478583829952e-01 -4.925000000000003819e-01 4.000000000000000000e+02 -3.888761265525430417e+02 -3.953613408392343445e+02 7.449999999999999956e-01
-3.925893374507787712e+02 2.039741178979875280e-01 -4.950000000000003841e-01 4.000000000000000000e+02 -3.887829441425564028e+02 -3.952706584292477032e+02 7.099999999999999645e-01
-3.925231072580451155e+02 2.368873507493707564e-01 -4.975000000000003864e-01 4.000000000000000000e+02 -3.887573014460383547e+02 -3.952475157327296529e+02 1.129999999999999893e+00
-3.924595833266554337e+02 2.260970949272981534e-01 -5.000000000000003331e-01 4.000000000000000000e+02 -3.885996674991484383e+02 -3.950923817858397342e+02 1.485000000000000098e+00
-3.923901719762038169e+02 2.742319797294736072e-01 -5.025000000000002798e-01 4.000000000000000000e+02 -3.885694814430569863e+02 -3.950646957297482800e+02 1.570000000000000062e+00
-3.923235047977253203e+02 2.926403049395118194e-01 -5.050000000000002265e-01 4.000000000000000000e+02 -3.885429532184901404e+02 -3.950406675051814318e+02 5.000000000000000000e-01
-3.922595333819425036e+02 2.887959958003859517e-01 -5.075000000000001732e-01 4.000000000000000000e+02 -3.884737850184218360e+02 -3.949739993051131250e+02 1.304999999999999938e+00
-3.921953946397850359e+02 2.200007717473893287e-01 -5.100000000000001199e-01 4.000000000000000000e+02 -3.883934383315460082e+02 -3.948961526182372950e+02 1.379999999999999893e+00
-3.921303987935082773e+02 1.944384411193514905e-01 -5.125000000000000666e-01 4.000000000000000000e+02 -3.883564313051173826e+02 -3.948616455918087240e+02 5.350000000000000311e-01
-3.920672944017683790e+02 2.539714102920452854e-01 -5.150000000000000133e-01 4.000000000000000000e+02 -3.883229905809859588e+02 -3.948307048676772979e+02 1.254999999999999893e+00
-3.920061275443009094e+02 2.447595218039451681e-01 -5.174999999999999600e-01 4.000000000000000000e+02 -3.883032926574256862e+02 -3.948135069441170231e+02 1.499999999999999944e-01
-3.919475162678883748e+02 2.207731834259985815e-01 -5.199999999999999067e-01 4.000000000000000000e+02 -3.882784419489719880e+02 -3.947911562356633226e+02 1.500000000000000000e+00
-3.918909342676376468e+02 2.669217275390963762e-01 -5.224999999999998535e-01 4.000000000000000000e+02 -3.882292260155923032e+02 -3.947444403022836354e+02 1.449999999999999900e-01
-3.918348924869804932e+02 2.809863836823699446e-01 -5.249999999999998002e-01 4.000000000000000000e+02 -3.882225187783669753e+02 -3.947402330650583053e+02 2.500000000000000000e-01
-3.917816075370945441e+02 3.025080322392228460e-01 -5.274999999999997469e-01 4.000000000000000000e+02 -3.881872312044647515e+02 -3.947074454911560792e+02 8.500000000000000611e-02
-3.917293759279703522e+02 2.667033926280168443e-01 -5.299999999999996936e-01 4.000000000000000000e+02 -3.881199969791761646e+02 -3.946427112658674901e+02 1.689999999999999947e+00
-3.916765042591766246e+02 2.649576529410797576e-01 -5.324999999999996403e-01 4.000000000000000000e+02 -3.880372826567039510e+02 -3.945624969433952742e+02 1.625000000000000000e+00
-3.916222060816402859e+02 2.395254459606200592e-01 -5.349999999999995870e-01 4.000000000000000000e+02 -3.878352770222628010e+02 -3.943629913089541219e+02 7.500000000000000000e-01
-3.915596824035667396e+02 2.426908050923636817e-01 -5.374999999999995337e-01 4.000000000000000000e+02 -3.878056213016398601e+02 -3.943358355883311788e+02 1.574999999999999956e+00
-3.914992671046785517e+02 2.148393227033976449e-01 -5.399999999999994804e-01 4.000000000000000000e+02 -3.877546121212872663e+02 -3.942873264079785827e+02 5.649999999999999467e-01
-3.914395459218025621e+02 1.953931862195332769e-01 -5.424999999999994271e-01 4.000000000000000000e+02 -3.876032595603106188e+02 -3.941384738470019329e+02 6.250000000000000000e-01
-3.913744348139571230e+02 1.840325146783442778e-01 -5.449999999999993738e-01 4.000000000000000000e+02 -3.876017432855438187e+02 -3.941394575722351306e+02 1.375000000000000000e+00
-3.913133635473020604e+02 1.865393271968436018e-01 -5.474999999999993205e-01 4.000000000000000000e+02 -3.875918620499325016e+02 -3.941320763366238111e+02 1.925000000000000044e+00
-3.912553940070814065e+02 2.431806272832365279e-01 -5.499999999999992673e-01 4.000000000000000000e+02 -3.875610412369180722e+02 -3.941037555236093795e+02 1.100000000000000089e+00
-3.911990711653487551e+02 2.581943927849219556e-01 -5.524999999999992140e-01 4.000000000000000000e+02 -3.873343705759493218e+02 -3.938795848626406269e+02 5.500000000000000028e-02
-3.911327892187741782e+02 2.719023598555456167e-01 -5.549999999999991607e-01 4.000000000000000000e+02 -3.872412211263541622e+02 -3.937889354130454649e+02 1.564999999999999947e+00
-3.910649265642891805e+02 2.893187954398447337e-01 -5.574999999999991074e-01 4.000000000000000000e+02 -3.871883153775974620e+02 -3.937385296642887624e+02 1.004999999999999893e+00
-3.909981999840704816e+02 2.650088957516745780e-01 -5.599999999999990541e-01 4.000000000000000000e+02 -3.871772887854280611e+02 -3.937300030721193593e+02 1.969999999999999973e+00
-3.909351296030914682e+02 2.807734554521398307e-01 -5.624999999999990008e-01 4.000000000000000000e+02 -3.871096149040657792e+02 -3.936648291907570751e+02 1.034999999999999920e+00
-3.908719305236457444e+02 2.927341336045933273e-01 -5.649999999999989475e-01 4.000000000000000000e+02 -3.871047163896579377e+02 -3.936624306763492314e+02 1.899999999999999911e+00
-3.908123506812002006e+02 2.890006045067797236e-01 -5.674999999999988942e-01 4.000000000000000000e+02 -3.870631654712940986e+02 -3.936233797579853899e+02 6.999999999999999556e-01
-3.907539468117122965e+02 3.014770204655967678e-01 -5.699999999999988409e-01 4.000000000000000000e+02 -3.870475980534537257e+02 -3.936103123401450148e+02 1.794999999999999929e+00
-3.906980606640260589e+02 2.806682188552205304e-01 -5.724999999999987876e-01 4.000000000000000000e+02 -3.870168702128440827e+02 -3.935820844995353696e+02 3.950000000000000178e-01
-3.906436583350608203e+02 1.998257375494282839e-01 -5.749999999999987343e-01 4.000000000000000000e+02 -3.869974099911810299e+02 -3.935651242778723145e+02 1.870000000000000107e+00
-3.905912037677655917e+02 2.048641652557182113e-01 -5.774999999999986811e-01 4.000000000000000000e+02 -3.868784204582360644e+02 -3.934486347449274035e+02 5.999999999999999778e-02
-3.905353755014694457e+02 2.152293770180956078e-01 -5.799999999999986278e-01 4.000000000000000000e+02 -3.866846305117595648e+02 -3.932573447984509016e+02 4.550000000000000155e-01
-3.904717012707955064e+02 1.975998960885173850e-01 -5.824999999999985745e-01 4.000000000000000000e+02 -3.866767965795457371e+02 -3.932520108662370717e+02 4.249999999999999889e-01
-3.904115291715767739e+02 1.793196126759677433e-01 -5.849999999999985212e-01 4.000000000000000000e+02 -3.866601298893180569e+02 -3.932378441760093892e+02 1.550000000000000044e+00
-3.903539862656647870e+02 2.181885435713342702e-01 -5.874999999999984679e-01 4.000000000000000000e+02 -3.863430910020192073e+02 -3.929233052887105373e+02 1.304999999999999938e+00
-3.902801897800526945e+02 2.351518740750460912e-01 -5.899999999999984146e-01 4.000000000000000000e+02 -3.863208854761064686e+02 -3.929035997627977963e+02 1.175000000000000044e+00
-3.902101461003499594e+02 2.200693512002400709e-01 -5.924999999999983613e-01 4.000000000000000000e+02 -3.861013910456103417e+02 -3.926866053323016672e+02 4.899999999999999911e-01
-3.901294510518085872e+02 2.361444321556307457e-01 -5.949999999999983080e-01 4.000000000000000000e+02 -3.860437933431237525e+02 -3.926315076298150757e+02 1.360000000000000098e+00
-3.900507171776145583e+02 2.327453378967559161e-01 -5.974999999999982547e-01 4.000000000000000000e+02 -3.859533373237908336e+02 -3.925435516104821545e+02 1.400000000000000133e-01
-3.899712820730395038e+02 2.521162725133008764e-01 -5.999999999999982014e-01 4.000000000000000000e+02 -3.859447125293693830e+02 -3.925374268160607016e+02 6.949999999999999512e-01
-3.898972594381962722e+02 2.649057346176781347e-01 -6.024999999999981481e-01 4.000000000000000000e+02 -3.858797508023497471e+02 -3.924749650890410635e+02 2.049999999999999878e-01
-3.898240572530530130e+02 2.627311937903863415e-01 -6.049999999999980949e-01 4.000000000000000000e+02 -3.857254823726167956e+02 -3.923231966593081097e+02 1.655000000000000027e+00
-3.897451022097187661e+02 2.416264536096462134e-01 -6.074999999999980416e-01 4.000000000000000000e+02 -3.856637944860185030e+02 -3.922640087727098148e+02 2.999999999999999889e-02
-3.896676342300812621e+02 2.452633268453196513e-01 -6.099999999999979883e-01 4.000000000000000000e+02 -3.856558582277774576e+02 -3.922585725144687672e+02 1.899999999999999911e+00
-3.895953603761407180e+02 1.824133477397954506e-01 -6.124999999999979350e-01 4.000000000000000000e+02 -3.855403360983826815e+02 -3.921455503850739888e+02 1.949999999999999956e+00
-3.895201909100314879e+02 1.910132547290174787e-01 -6.149999999999978817e-01 4.000000000000000000e+02 -3.855018518009051718e+02 -3.921095660875964768e+02 2.849999999999999756e-01
-3.894478079909140433e+02 2.075352205339721923e-01 -6.174999999999978284e-01 4.000000000000000000e+02 -3.854455940338219193e+02 -3.920558083205132220e+02 2.500000000000000000e-01
-3.893767143741881682e+02 1.571208175098016691e-01 -6.199999999999977751e-01 4.000000000000000000e+02 -3.854194882143639802e+02 -3.920322025010552807e+02 1.665000000000000036e+00
-3.893088085298333567e+02 1.848404932489948749e-01 -6.224999999999977218e-01 4.000000000000000000e+02 -3.853809435950218472e+02 -3.919961578817131453e+02 1.635000000000000009e+00
-3.892429635750796137e+02 1.893562209493319937e-01 -6.249999999999976685e-01 4.000000000000000000e+02 -3.853541060334297299e+02 -3.919718203201210258e+02 7.850000000000000311e-01
-3.891797128566329889e+02 1.800075943392807909e-01 -6.274999999999976152e-01 4.000000000000000000e+02 -3.853078326148070119e+02 -3.919280469014983055e+02 6.099999999999999867e-01
