weight logl alpha_gluon beta_gluon alpha_up beta_up epsilon_up gamma_up alpha_down beta_down epsilon_down gamma_down norm_sigma alpha_sigma beta_sigma
3.652571769081827254e-54 -3.964014780163794853e+02 1.542979545968006239e-01 9.483094381507205517e-01 9.693063211767088960e-01 3.688877858205006355e-01 6.580110267544156955e-01 9.128170747179124023e-01 9.957764595153412168e-01 9.362506450809418013e-01 3.527485900881432990e-01 2.075472876214089490e-01 4.121205345558456301e-01 2.976097268874726698e-01 6.916320840888637855e-01
3.713887664545904612e-54 -3.963823303141471683e+02 8.452354125079838409e-01 7.571747207625098008e-01 6.950722633996553323e-02 1.807782965273897480e-01 8.097998709096518866e-01 3.720455729368636888e-01 6.127216960716299621e-01 4.956093931976590650e-01 5.289188498162270546e-01 4.150127326687784723e-01 7.656673737521315637e-01 2.257469119331265706e-01 8.251860553328185244e-01
4.048142940756715660e-54 -3.962936512873193919e+02 6.850124463177936773e-01 8.453361683961873041e-01 8.142532392074842695e-01 4.707584994447091553e-01 9.051930167237783875e-01 1.365797019347461116e-01 9.335910108694078779e-02 2.029483943658052514e-01 3.376474670903966135e-01 3.480625538485363490e-01 4.598379321306038658e-01 5.890020362917369745e-01 6.267581086246325484e-01
4.093437189865949442e-54 -3.962800245242867732e+02 5.264330811050159653e-01 9.440879488655432583e-01 2.073340631914669663e-01 8.985272969830534473e-01 8.914749594858961679e-02 9.392960014403606284e-02 9.825543135908073600e-01 3.349816493610708878e-01 1.767082979747831573e-01 4.894665548809767897e-01 2.975998229879356360e-01 4.490153525894404751e-01 1.054621081099171853e-01
4.098947912201870453e-54 -3.962761791961318067e+02 4.415215136256416262e-01 9.953910602771801619e-01 9.017317507036524127e-01 5.993624240202853892e-01 8.378729836944452947e-01 3.949727421647274417e-01 2.415851352228743920e-01 6.252670455471546207e-01 5.704719342138175886e-01 1.072960463147972776e-01 5.243020919033705152e-01 5.836938042643471380e-01 1.054109721478441175e-01
4.342598658273292439e-54 -3.962159365920238656e+02 6.377381012934315585e-01 8.708519594809742692e-01 7.389037472417989694e-01 1.931914644569044937e-01 7.335429822457998350e-01 4.426108511948392277e-01 4.139857766296223263e-01 2.936534485287300988e-01 7.912511033944756855e-01 2.608933615193415045e-01 3.294753556261439398e-01 1.603178738133571590e-01 4.484550099228330478e-01
4.759952665900887021e-54 -3.961216718060774156e+02 8.205360155132134237e-01 7.595187693310103683e-01 2.657629486547049558e-01 8.519593253146191536e-01 5.155024151901091978e-01 5.470233187002880859e-01 8.181511844331147421e-01 7.573286356804599384e-01 8.436417326635670122e-01 2.482624329845476430e-01 7.786741621680315362e-02 9.603632161210169382e-01 1.291823637636181354e-01
4.751859773184352803e-54 -3.961208734575179164e+02 7.769427052463737660e-01 7.836657914673492709e-01 5.412204891861255307e-01 6.374520404795539497e-01 6.904822320583170470e-01 7.337083880392862856e-01 6.516022600337884052e-01 1.580959905041120495e-01 3.293125887835338661e-01 5.990837994637954189e-01 4.540682010786135647e-01 6.422055046809672652e-01 7.998533789659484361e-01
5.079762978734259519e-54 -3.960516449273604280e+02 8.897594980056465763e-01 7.202201093769442508e-01 2.192353100631213580e-01 6.720529634785250561e-01 8.451623203770733950e-01 9.243621398585302185e-01 7.591079733840844224e-01 3.330249852181764725e-01 6.035875575779090507e-01 9.010889164312861910e-01 7.303721442815297449e-01 3.579045882919695831e-02 4.338565538222205475e-02
5.385273074447044902e-54 -3.959907415106064832e+02 9.342804158202920872e-01 6.956929073117873452e-01 9.120888534325446440e-01 1.075173386019604438e-01 7.352588359287862696e-01 2.180893254899318734e-02 9.033977622061566404e-01 5.949753554753273166e-01 2.983101773294070114e-01 6.768724575392619514e-01 7.747840558281836598e-01 2.833446911143837621e-01 1.969500336321129419e-01
5.633854035545147955e-54 -3.959431157687982363e+02 4.234745193946259922e-01 9.886591361191118255e-01 1.973147673740031083e-01 7.776085893661734971e-01 5.522189352294962772e-01 8.951490397650366804e-01 7.834107764133902974e-01 6.041986157650999223e-01 6.610921127517559448e-01 9.721144889522239652e-01 6.683676836738821070e-01 9.701564333497643133e-01 4.896252458762389015e-01
5.803737165129631318e-54 -3.959109074812621429e+02 8.771955366739367932e-01 7.210760839748227014e-01 1.806051108053560172e-01 6.571347519972609019e-01 8.184147653844816572e-01 4.705811223499328788e-01 1.688674417820886786e-01 9.893572097978935442e-01 1.019374865931989005e-01 5.962265880767236848e-02 4.548283936506195557e-01 3.027727335873298120e-01 8.166173670308290999e-01
5.869507561580666047e-54 -3.958971387905136226e+02 9.993575380712099721e-01 6.616069365934827973e-01 1.707230822904981515e-02 5.287077520976737333e-01 1.351799311460878394e-01 8.619863746357285805e-01 3.499603197195432225e-01 6.451798448231916838e-01 6.796667624063719160e-01 2.655212798848753941e-01 9.552113679960322346e-01 6.609672655147141862e-01 6.109077793800701262e-01
5.940215432887769125e-54 -3.958826641292530439e+02 9.193507244487700847e-01 6.988418732013219614e-01 2.268549069427672205e-01 1.234345878937043173e-01 1.550282401755601613e-01 6.353448904070029268e-01 9.072852914841275096e-01 9.917603603048804617e-01 8.598591378439773836e-01 4.791612571578307556e-01 3.880021882388251520e-02 9.965501412625631383e-01 8.550864365610794104e-01
5.932291471541544420e-54 -3.958814989716054811e+02 7.569325856470986436e-01 7.849317955671502034e-01 9.456734303086627991e-01 7.648563557028014159e-01 9.850563928768678590e-01 6.916521541398384931e-01 9.528115974915735142e-01 4.928162753289212494e-01 1.227156632194528196e-01 6.561092377069677184e-02 5.654575678645143988e-01 3.294132591231657692e-02 4.340676799404191710e-01
6.107481524240980020e-54 -3.958498950310812461e+02 8.144414799401705762e-01 7.517081272843046946e-01 4.621416161056276506e-01 5.388002353146883472e-01 9.136155551068667613e-01 7.734543672304334816e-01 3.183657301424406283e-01 5.821876858249801501e-01 7.737735476853619954e-01 2.109750251766575602e-01 8.156872428387906826e-01 5.947392249271630238e-01 9.551680807809603824e-02
6.234517558566350735e-54 -3.958268083303271396e+02 7.192245482501256060e-01 8.043929660285233929e-01 5.504406762272309184e-01 5.508194707654183730e-01 6.128519919215624778e-02 9.855158512971431417e-01 8.082001013748251195e-01 9.409335190504785063e-01 4.502326669105022328e-01 4.095524795411118468e-01 2.463339993588908872e-02 6.977112523143543799e-01 9.011553157912665091e-01
6.649452442750713588e-54 -3.957598750182911544e+02 6.768176918377474260e-01 8.266661338435691286e-01 5.977504339511944265e-01 6.951922258655565123e-01 1.438461971697774233e-01 3.241441136537266399e-01 8.070865393907969976e-01 1.837435222290049186e-01 3.537817323318486196e-01 8.987612561746871620e-02 2.578161450098666041e-01 7.404376110987229698e-01 8.451418246244973842e-01
8.291088600947993981e-54 -3.955367282546552019e+02 8.239824740576852102e-01 7.343395965311867446e-01 3.907986674287500239e-02 2.184729591396671333e-01 1.659138768398473740e-01 3.195221845980047437e-01 4.697658810668907670e-01 5.200138157311949838e-01 9.020203366867456385e-01 8.402078418659564285e-01 7.929211902874725437e-01 7.227868260253190735e-01 8.561738407816095187e-01
8.640838223213417732e-54 -3.954929099354470736e+02 6.085279125002868161e-01 8.567524267423660689e-01 3.058193722327910979e-01 1.795102469172265014e-01 8.152407893234414615e-01 5.116771757452642788e-02 1.956393766048569738e-02 5.344420428474971896e-02 9.103249827653527859e-01 8.012703893627133311e-01 2.301464093494938190e-01 1.426317761320836652e-01 5.806892649048331911e-01
8.993655848971905026e-54 -3.954503901070292500e+02 4.333057659179395671e-01 9.599358924755176936e-01 8.665357076235320477e-01 2.904566095483248622e-01 1.769852419801232202e-02 7.637188338769069773e-01 7.038937944129923796e-01 3.607007198481658738e-01 6.073892391455371076e-02 7.146261347604601077e-01 5.103761779519077058e-01 9.803505864325613439e-01 8.799640914205908437e-01
9.951638503151700002e-54 -3.953466723188359992e+02 1.930353186087090389e-01 9.655500574508135703e-01 1.132125027698493991e-02 6.564414684164020519e-01 6.889936484365850600e-01 5.862073320841043600e-02 5.822859125028709837e-01 3.883703210339922718e-01 8.157630094978729485e-02 1.973761160255493863e-01 2.566700257430692966e-01 5.222457557114952298e-01 5.693367811541302226e-01
1.018159937304579177e-53 -3.953213274220143489e+02 7.095427043055270167e-01 7.894566642427605085e-01 7.189866721091061619e-01 8.503060707232195092e-01 2.126889147310652151e-01 9.577549864519234735e-01 8.686433003066620362e-01 9.257062097177982674e-01 8.544002559526033824e-01 7.731315235146951625e-01 6.276452371938282537e-01 2.274374876757797592e-01 3.195521168591334282e-01
1.023828277698384721e-53 -3.953132756221444879e+02 8.724702374054534859e-01 7.010137156917142232e-01 9.316296779750944390e-01 3.115669432246315207e-01 3.936731487336241342e-01 6.927667531956211988e-01 3.428518480006600422e-01 3.289652662305382336e-01 2.657651316632013705e-01 9.746531707618039109e-01 6.027790579421047346e-01 4.839076798617543140e-01 7.497025327295161468e-01
1.170959958264484596e-53 -3.951765005475874091e+02 9.889163652525990722e-01 6.411030967407592707e-01 3.854420266319519284e-01 6.487277026781319567e-01 5.618154995637505422e-01 6.628267103068663513e-01 2.328672676744664161e-01 9.345686551887444349e-01 4.631746091702366730e-01 3.199822182334947085e-01 4.729507744842106343e-01 6.281880162422270875e-01 6.713518539219943682e-01
1.206159477953167129e-53 -3.951443831104676292e+02 3.465178769699374106e-01 9.859564447960559308e-01 5.902222279807930461e-01 3.680299472019110674e-01 6.921382954181105607e-01 1.310706846074344289e-01 7.892066967030417768e-01 2.243122589334093364e-01 9.786515704764041645e-01 6.970572330790861804e-01 2.731708645382404654e-01 6.061568404952628608e-01 9.722862880184380829e-01
1.263471430709417097e-53 -3.950954614007795271e+02 6.565296060725637206e-01 8.116031607915982216e-01 9.085014909463315913e-01 7.798047203590583454e-01 9.866074573280714244e-01 6.193113468380115894e-01 7.039338188025296983e-01 1.538689383343901929e-01 1.868985100289377588e-01 2.725000394404875070e-02 2.366188154794990339e-02 6.784702891316964912e-01 7.121413809499221870e-01
1.333937946754919377e-53 -3.950386890074028088e+02 9.496362010906245210e-01 6.543183127270285615e-01 9.638347876131638792e-01 2.132626813901916663e-03 7.435207549565989726e-01 5.522176873026127808e-01 1.494997418841189640e-01 4.310627508514628392e-01 9.582831193492552524e-01 8.660601922520074769e-01 6.650538275009398870e-01 9.022291255310068703e-01 9.132274574247886134e-01
1.331392789372999579e-53 -3.950380988327922296e+02 7.543392946705703705e-01 7.533391535157736296e-01 1.398985159361921804e-01 7.821241769705161717e-01 8.112848498901802374e-01 4.930665197324731741e-01 7.988535808090323487e-01 2.585878948656863408e-01 5.503334061225755303e-01 2.779216844480946191e-01 1.399154509150440928e-01 2.084486462253569705e-01 4.500507201557240045e-01
1.601643186842109149e-53 -3.948507943431119998e+02 6.832868865258902025e-01 7.865736125788655997e-01 6.031161884732363365e-01 8.455652677890664881e-01 7.559645143493682884e-01 9.547096639403754859e-01 9.164788111418167293e-01 6.452407923622690555e-01 4.799818965453050978e-02 7.709723986992286227e-01 6.712186203127840090e-01 3.448399271725072213e-01 4.524532610275416866e-01
1.621515997997057913e-53 -3.948359629242507367e+02 9.834444809670817023e-01 6.324308774921655329e-01 4.689666681549415905e-01 1.855693121502763887e-01 9.844283055401953364e-01 7.207253990245471309e-01 3.780108364551200140e-01 2.171757589376481778e-01 6.992442178739044500e-01 8.460124980580887577e-01 5.571033627967612034e-01 5.394299418673142998e-02 3.723568641320537109e-01
1.681499791554628652e-53 -3.947971383089045503e+02 3.556598528023934280e-01 9.673966002813205733e-01 5.917133095405759935e-01 4.184375977999741369e-01 7.511281023026424863e-01 6.863624406795386657e-01 9.078715419390939179e-01 9.726411074265577383e-01 7.262593038026009529e-01 4.126507337678554377e-01 9.900030563182443677e-01 5.356602330603138507e-01 5.592529001691770585e-01
1.756777048443918875e-53 -3.947508435293013918e+02 6.129697072220822163e-01 8.241397733347272103e-01 4.220567199585593121e-01 4.459977009574447315e-01 4.083969054928136000e-01 7.510748896351130410e-01 6.451550710319419180e-01 4.329504716746469528e-01 4.698585014266898341e-03 5.277339029818505223e-01 1.777733167822378446e-01 3.148223519986206309e-01 5.513791951525529589e-01
1.764547005371446874e-53 -3.947439304338753345e+02 6.703358805256194319e-01 7.900890532742654848e-01 4.162396027602258686e-01 9.741267752393256707e-03 9.789658863333197125e-01 7.483449810220972331e-01 7.411214840430906392e-01 4.529733052674612681e-01 8.849262414956825529e-01 6.463520722212603431e-01 9.105687565235731640e-01 5.286614338079359543e-01 6.833275471545443569e-01
1.797677735148937199e-53 -3.947228287523324752e+02 7.068537444087978905e-01 7.683647926441040665e-01 4.170680593131200764e-01 9.046667495689320049e-01 4.165662723622078900e-01 5.330256442486124291e-01 8.948840198081424724e-01 1.664574658648009242e-01 5.232181311982889715e-01 1.172826195943913463e-01 5.087793963437277078e-01 3.473880058171739948e-01 4.467133898724536811e-01
1.993833404254747949e-53 -3.946167653176077010e+02 6.596768005560911252e-01 7.915803119526080289e-01 5.298504431400625769e-01 3.419543341697119931e-01 7.794967541721724569e-01 7.497690295968001406e-01 9.619291674036166695e-01 7.268342010120736330e-01 6.663794674247668359e-01 1.841739318089238298e-01 6.236307881515315010e-01 2.432236969944960858e-01 5.845524815717721978e-01
2.104661437724080114e-53 -3.945601698201258500e+02 9.822261554209698042e-01 6.243199378491355311e-01 8.952495958535362508e-01 5.345593490229209044e-01 7.342444254284915539e-01 8.262052431887674242e-01 3.708610199849419198e-01 7.782723200627563731e-01 1.102146284482552474e-01 7.838957783074212982e-01 1.158541716228500551e-02 6.398062010782673559e-01 2.509212577621966478e-02
2.604771990664712845e-53 -3.943444792933401573e+02 9.794493745526111628e-02 6.431801073370492228e-01 2.436302150538706135e-01 7.552924359714781044e-01 1.373649090540698392e-01 8.859195833109801965e-01 4.969448817743602476e-01 9.801980236398161184e-01 2.171154343412685650e-01 6.925695576935720910e-01 4.406581455856830587e-01 4.901713449461881922e-01 1.492461655309000879e-01
2.635921376907788204e-53 -3.943300916476096063e+02 9.999905541080367222e-02 6.548692183803287437e-01 9.933189510539440770e-01 3.423476934943918693e-01 9.526389525640117650e-01 7.608784736812341798e-01 7.489122435278683376e-01 4.475081786447527854e-01 7.803303662226924731e-01 2.229020930614626916e-01 5.851047332203495044e-01 6.605411297469695464e-01 6.894891685361631550e-01
2.657818632188019741e-53 -3.943193187138680855e+02 7.354572886658926612e-01 7.382418338770225796e-01 4.553839971233043515e-01 5.769370292749919082e-01 3.642326120561549807e-01 8.525825786773233439e-02 5.789447822706329516e-01 3.151134863101772154e-01 3.712280833931114188e-02 8.257937111832212018e-01 2.051877762257249271e-01 1.713802126071058973e-01 2.638965918895485041e-01
2.725288358163592602e-53 -3.942917501951125132e+02 1.860101057120512325e-01 9.122638111319896215e-01 4.037840428510490742e-01 5.342293858236917270e-01 7.787220797439378117e-01 7.820418417406550526e-01 3.274096403184006965e-01 4.435701040956935293e-01 3.719512108099443104e-02 2.239089074503262111e-01 9.636088726945319927e-01 9.123316093012877603e-01 9.856921373319573743e-01
3.046361866004101772e-53 -3.941778763893267410e+02 2.839549598307700151e-01 9.571341826505820327e-01 6.498893037149224838e-01 5.639724680483766406e-01 3.657225014527221152e-02 4.010090992819342892e-01 6.556271748721537174e-01 4.066050142216159902e-01 5.255092900279054735e-01 7.043281898440236777e-01 9.847958431408199154e-01 8.451465604021383138e-01 4.147326056919898862e-01
3.135349348082506413e-53 -3.941465838344672648e+02 6.705324992645753657e-01 7.685941718038206139e-01 2.200303089469152207e-01 4.049601151837339819e-01 5.693649174973756111e-01 3.196265826774326024e-01 7.092235324330388169e-01 7.712443561376363110e-01 9.481096700164184377e-01 8.186394758532911098e-02 7.219987779392909033e-01 5.246776614516643900e-01 3.648873213129003590e-01
3.662849331412246711e-53 -3.939885830867536924e+02 6.663148170418040639e-01 7.655885354909419682e-01 6.297170282289444865e-01 1.901678403766146053e-01 4.283466842527194895e-01 1.900476158562179885e-01 8.332899365241156486e-01 5.921067671072705041e-01 5.636808731534144190e-01 9.421037801932650169e-01 3.299343270209418311e-01 4.227743161486962054e-01 4.070732416008731036e-01
