weight logl alpha_gluon beta_gluon alpha_up beta_up epsilon_up gamma_up alpha_down beta_down epsilon_down gamma_down norm_sigma alpha_sigma beta_sigma
5.928000780813471296e-10 -2.917084784186849333e+02 2.321927232925044216e+00 1.508586035890957799e-01 3.390018163804876750e+00 8.413969862497374663e-01 3.050032320915765816e+00 1.924253588735517218e+00 3.187793261255682520e+00 2.980256029669352991e+00 4.097063185279203879e-02 5.893466914142090340e-01 3.194608043582066959e+00 1.294676356744132173e+00 1.240253759215076634e+00
6.086835439983898306e-10 -2.916795371239152246e+02 2.427654610924158352e+00 8.099676804478762870e-02 2.224098899317132449e+00 3.135593619840764124e+00 3.298132047893878482e+00 1.749143309372198196e+00 5.163388999654828782e-01 1.714224460641355641e-01 1.853551511858300582e+00 1.567424466086923540e-01 1.243671703092367881e-01 2.905989576566701871e+00 2.181987766966476894e+00
6.432565246220554275e-10 -2.916217920300591118e+02 7.809288592462710898e-01 2.002480085296802215e-01 2.028984538634711843e+00 1.619235031978598416e+00 6.845573300136141848e-01 3.071787147273405960e+00 2.599873054618257129e+00 1.400073520295525453e+00 3.312585110079696804e+00 2.910921840484359535e+00 3.231649098963609301e+00 3.186488659121596845e-01 3.393149777982249482e+00
6.575296273531658751e-10 -2.915973458007330805e+02 8.578672737184167563e-01 3.646539804399911433e-01 2.978450738591646108e+00 2.675942001552841454e+00 1.997502289256410934e+00 1.032837825040347157e+00 1.171289614589800854e+00 2.659263488503479933e-01 4.717929197729575086e-01 2.049559646861363049e+00 2.915000570654699530e+00 3.373526030069193826e+00 8.218720753058226247e-01
7.056508281397156916e-10 -2.915242150869394209e+02 1.798208568480902381e+00 3.279352223262200772e-01 1.775799263490875246e+00 2.424620328728693153e+00 8.668223222563156138e-01 3.222756978242022896e+00 2.376015478116152213e+00 2.080935957045872531e+00 2.994390918941518986e+00 1.164649277028114271e+00 1.469203922351511316e-01 3.000010146155596136e+00 3.040556742614945573e+00
7.184871460047907318e-10 -2.915036878090659798e+02 2.242692276814445052e+00 1.822535289484333021e-01 2.752191300604468704e+00 2.037225957919788666e+00 2.325453896413419930e+00 6.464407488187824402e-01 1.225349559152665302e+00 1.788077795494811495e+00 3.175756021966100295e+00 1.372793205700527208e+00 2.156259189831430945e+00 2.628242254499194797e+00 2.191296193179312457e+00
7.210619601189957566e-10 -2.914976105544255915e+02 9.549887430070108651e-01 4.118741607107268554e-01 1.159869410549438484e+00 2.955293199594628550e+00 8.121346538948885918e-01 2.626088823827948726e+00 5.045181621094942948e-01 1.047797721917057334e+00 2.962903859704717924e+00 3.195046677398796220e+00 2.028939253488939443e+00 6.830121886875832882e-01 3.233295071851583380e+00
7.321263795889305657e-10 -2.914798824756122713e+02 2.433023006261987309e+00 4.914407881458926486e-02 2.525766540497210499e+00 1.497414226774331336e+00 2.622600195313739224e+00 1.386525786938971105e+00 1.085308555134353758e+00 3.176418324077738387e+00 8.844168394570738334e-01 2.555284017171094657e+00 1.972460068857248450e+00 1.942573043774845853e+00 1.105245634150704356e-02
7.316282286543500860e-10 -2.914780631237906050e+02 1.791828649477102520e+00 3.291450699983574091e-01 6.269634735266330638e-01 2.396903937143394892e+00 2.526239649088894090e+00 2.432434467098853137e+00 2.273784801159072000e+00 2.319884567300135814e+00 2.416274058191125285e+00 9.318396951185905497e-01 1.032414370495253308e+00 1.022728000536514026e+00 2.794921554382615803e+00
7.333421987459231066e-10 -2.914732231845787851e+02 1.581950884569844895e+00 3.813880966348546231e-01 1.001421042910044301e+00 3.020430752766831262e+00 1.805356456115977171e+00 3.403644203462218298e-01 1.979953286561885850e+00 1.015657546655876597e+00 1.406768645736382606e-01 2.619250597847520901e+00 2.970901236998020778e+00 1.398896523630902111e+00 3.289117196501452955e+00
7.585050565940393842e-10 -2.914369861590457162e+02 8.447155704096269702e-01 3.511768624125954918e-01 2.256933255742969102e+00 1.341447464326990024e+00 3.353266714189937048e+00 9.038527620701337639e-01 2.309809078339442046e+00 1.185830587526544022e+00 2.458109067113904533e+00 2.165504265454802013e+00 3.047957398579845267e-01 1.961808639081686345e-01 2.087369741177977467e+00
7.587142264016971096e-10 -2.914342104311910475e+02 2.415706673082307798e+00 8.272785845563446205e-02 1.628935203524537689e+00 3.358234843155466720e+00 2.666675953486575601e+00 2.171492731632767903e+00 2.754980703501221928e+00 5.053413788093658043e-01 2.507084648518246972e+00 3.110905659539962897e+00 2.632002991876984943e+00 1.745438735585729262e+00 9.715293993301756803e-01
8.253464379699394525e-10 -2.913475324013800218e+02 1.338558949539139009e+00 4.242917488857627095e-01 2.408631375142932907e+00 2.249510660326823341e+00 2.071437011849272647e+00 7.281918087429488651e-01 2.944080203217060543e+00 2.994683444907314751e+00 2.014530888031309530e+00 9.817039837771822652e-01 1.749598844173663625e+00 3.399303165470372257e+00 2.277690086843752848e+00
8.502902857625060437e-10 -2.913152578205390455e+02 9.579769898312042731e-01 4.103650315501825019e-01 6.080431409781961172e-01 4.345904244287800977e-01 5.743691356391517067e-01 1.321373011019781218e+00 1.659561676319769363e+00 2.999999598611206686e+00 7.140501643257736175e-01 2.263783273816473152e+00 6.700946539552982140e-01 2.677795904584009956e-01 1.926893507270001971e+00
8.577546655796446000e-10 -2.913040175033358423e+02 1.588132358311645786e+00 3.781168377801946145e-01 1.630754873027213669e+00 3.309893347988675405e+00 2.139080157753201483e+00 2.921822943967018027e+00 3.240977376972966617e-01 2.961917965365627459e-01 5.376903918260811377e-01 9.504174374764019495e-01 3.260843095094827948e+00 5.725334496465785961e-01 1.096949572582805787e+00
8.817473539549570589e-10 -2.912739300561730147e+02 8.049123454563480440e-01 1.460466154658687510e-01 1.855581519463036289e+00 2.605613887013531027e+00 2.176265448432760152e+00 3.341044682070707150e+00 1.334834638068091994e+00 2.584819331155221001e+00 1.845514565266662466e+00 4.013128390057719153e-01 2.549021075097839706e+00 2.644765909912774493e+00 2.059426736320780993e+00
9.036302575374793162e-10 -2.912469153548058785e+02 1.525092891511252935e+00 3.911144467689287585e-01 1.515330637594787255e+00 1.116279230122225963e+00 1.570293373895139011e+00 2.143509720902876392e+00 1.449674640483258781e+00 4.858761228322927561e-01 3.307159794938018038e+00 2.128089152304351472e+00 1.985614428994904035e+00 8.282585840284603096e-01 1.536272581010907912e+00
9.085985124923975762e-10 -2.912389323082014698e+02 2.140437417684828869e+00 2.174919145242791008e-01 2.074781481231560587e+00 3.148733602711929258e+00 1.344131854844395901e+00 1.527077957849015899e+00 3.104574070140511566e+00 1.691367167552373818e+00 1.411759133850292836e+00 1.475066309508318962e+00 1.454394666975819428e+00 3.104872720924996887e+00 2.705950904470795226e+00
9.338168286206392398e-10 -2.912090553203544232e+02 2.356680863142132321e+00 1.213821946218502923e-01 8.478272091251787268e-01 2.001722411507288246e+00 1.721838001554742537e+00 2.622993483001314630e+00 1.906386209021999623e-01 5.615886474987613619e-01 3.398608222964225156e+00 1.654349542247200100e+00 1.729329169868075722e+00 6.941137977272456849e-01 1.168656333859458218e+00
9.541867853741766380e-10 -2.911849761803026126e+02 9.753881673655128148e-01 1.972877808687964821e-02 7.656627625865646269e-01 2.315121209562774673e+00 1.691000088718768168e+00 5.555272088558236288e-01 2.641411861156277574e+00 1.829716704300970331e+00 7.534509561831047586e-01 1.480556212346124445e+00 2.777775118157477796e-01 1.309924229290633679e+00 2.365898122620900157e+00
9.784709722856758210e-10 -2.911573445035099894e+02 9.473428319650325502e-01 4.046254796383613184e-01 1.298840923130125391e-01 6.954803663111650547e-01 1.526503513308908433e+00 1.415870616788864611e+00 3.273620957328577524e-02 1.601953395401278124e+00 2.103333651571722029e+00 3.327036467944966436e+00 1.870986320310892570e-01 2.303091024618595384e-01 3.245728726168563227e+00
1.037490545164217220e-09 -2.910962754854143668e+02 1.383257066309028449e+00 4.151486967713272080e-01 2.844850640340478520e+00 6.797914158395675921e-01 1.887012417916790197e+00 1.604712909858591274e+00 3.280888540157511191e+00 1.649197154018467781e+00 2.683214727545400358e+00 1.558590878494187759e+00 2.834448452036117505e+00 2.314156525091553007e+00 1.945480232907284668e+00
1.123178512295251275e-09 -2.910144177220856818e+02 1.624363192643982767e+00 3.665326998466909569e-01 1.258175554279569397e+00 1.644658297791863788e+00 1.417251883136630974e+00 3.393010267215761822e+00 2.933629774791168376e+00 2.037864200215448118e+00 3.071175820347688212e+00 3.043704010925426306e+00 1.503117170970444283e+00 3.259989061820137035e+00 2.330278542763940308e+00
1.182818810865818352e-09 -2.909601799328569314e+02 1.137271595848225569e+00 4.325727244479609657e-01 3.052665726684476333e+00 1.790724715797416433e+00 1.456791695484498605e+00 2.842266641317625631e+00 2.144065422534915388e+00 1.291399838064227534e+00 3.013299849689258014e+00 2.477896685819361178e+00 1.632951293699344275e-01 2.584610251920012480e+00 2.340875206153464116e+00
1.195501947880952962e-09 -2.909470142081417521e+02 2.070118368904561912e+00 2.381203083210551852e-01 7.523929252555084934e-01 2.078215473873669783e+00 1.593981199795163617e+00 2.839783189632611560e+00 3.255721964171713001e+00 1.471911668107795501e+00 3.393459026025527958e+00 1.593194197665187106e+00 1.359784849310699206e+00 1.212519933994414600e+00 4.012899382130043491e-01
1.210921987737335700e-09 -2.909316983026098455e+02 8.177153017549259051e-01 3.111548277360884351e-01 3.299495042712937032e+00 2.536613227824066730e+00 3.250077125757755425e+00 8.777673496014959387e-01 2.063091064756352289e+00 3.072445666719343382e+00 1.981483480530414454e+00 2.032020038760396385e+00 3.376241465385278584e+00 2.441757722277156262e+00 1.699443670611503032e+00
1.278554782455188989e-09 -2.908748499815629316e+02 1.561091872626787946e+00 3.793228887688535611e-01 1.278675479138435156e+00 7.989929680642918752e-01 1.494232046942916670e+00 1.134212387666832855e+00 1.070695856871352492e+00 2.334060340896346286e+00 2.806461094949699753e+00 4.716221135407652199e-01 1.915032333281979193e+00 1.786004138374417183e+00 1.703893615984153342e+00
1.415612208369487588e-09 -2.907705182517827893e+02 1.840959750758024205e+00 3.072015820861549451e-01 7.341633527919154689e-01 1.005013889557589551e-01 2.196511598228664930e+00 1.263494001677840872e+00 9.520386377900089681e-01 1.668171097320328755e+00 2.312523974701872209e+00 3.303054417411537269e+00 1.897533927247777807e+00 2.402901753142250740e+00 2.157530550230536415e-01
1.489842822329015363e-09 -2.907169097193775542e+02 2.151440701527583599e+00 2.058494586844440977e-01 2.839829101725241944e-01 3.339612968607045818e-01 4.665450817221093449e-01 1.908170374818115300e-01 9.532075557578810754e-01 8.117017934401062063e-02 3.150231344470275197e+00 2.670453976961042919e+00 1.026487320707494710e+00 1.924989383914566199e+00 2.314139841648676033e+00
1.514468766291118531e-09 -2.906980156172441525e+02 1.046338161386489496e+00 4.222192234685421819e-01 7.690751649848311944e-01 3.053392848696221407e+00 2.610633207730627348e+00 9.383495300537789685e-01 2.129648037077045697e-01 1.341430441316790789e+00 6.378622273740691684e-01 5.411240827609712367e-01 7.532422873462072399e-01 2.803049445978720300e+00 8.523304051739745146e-01
1.577617976901161059e-09 -2.906546642455049891e+02 1.880942878736084234e+00 2.942316664743380161e-01 3.910081566780735929e-01 3.352978567501729845e+00 5.837626294399992366e-01 4.947292599803579938e-01 2.685292180883444679e+00 2.995204963806669118e-01 1.625845975028159751e+00 1.522505974631397585e+00 2.805078613921124120e+00 1.810785455667105262e-02 1.886934875451993787e-01
1.774370422207191831e-09 -2.905346346771057142e+02 1.061436117529806600e+00 4.221853699287099748e-01 2.401932224309235586e+00 8.003152897441508096e-02 2.444803408214963003e+00 3.203733672469817773e+00 1.379408696747531415e+00 2.536977573385460705e+00 2.733427229621989696e+00 8.951569756097872421e-01 3.222958761261703886e-01 2.341917641035562880e+00 3.391435927595419564e+00
1.939542406990443845e-09 -2.904431282728332917e+02 2.354613964887687150e+00 1.097558602011607966e-02 8.308888448553314321e-01 7.313026093185935883e-01 2.762681791027648548e-01 2.085798812891184628e+00 2.400041443288099430e+00 2.574418300358356948e+00 1.133390621296648915e+00 2.454978266128346465e-01 2.913946010966629863e-01 1.667599001830240013e+00 1.378615345219466493e+00
2.235185961572174841e-09 -2.902987559165137554e+02 1.283424053319995428e+00 4.187385183972704983e-01 9.195217155083302840e-01 2.980663592663391981e+00 2.017793145818155942e+00 2.533083942506536346e+00 1.199408293395047176e+00 5.237158816769830194e-01 2.463675121492840070e+00 2.107563585524762306e+00 2.388228113786539986e+00 9.800146084385281953e-02 1.956980983496116266e+00
2.340294002224113330e-09 -2.902503037819474230e+02 2.368358060750839655e+00 7.891243908870719526e-02 8.216935039642401239e-01 7.502139000044503181e-01 3.104561166115664239e+00 3.255608453459607698e+00 1.940868806776149535e-01 1.256697751314865830e-01 2.575971811871847095e+00 1.635442426381280123e+00 2.886144545591521560e+00 2.081976622374265951e+00 2.950516714129638451e+00
2.366725387872435726e-09 -2.902365730385524216e+02 8.017879786272688047e-01 1.832367322043366997e-01 3.392476459003002986e+00 2.198538813269506509e+00 2.737587215866675638e+00 3.128322548276813109e+00 2.517887564806949197e+00 1.366949699121170703e+00 1.053191566529205314e+00 4.031306653826225578e-02 1.435720814228583331e+00 9.513723987432105567e-01 2.101244478476344213e+00
2.366345652689322226e-09 -2.902342334989303367e+02 8.938986717269084004e-01 3.663021672713730470e-01 2.460928325042913478e+00 1.808821490539614496e+00 2.780104181869748281e+00 1.264815156253563666e-01 2.003372341204168183e+00 6.575211871870564329e-01 1.698111504541071293e+00 3.269156206132144415e+00 6.478354859458037573e-01 1.556389691341727222e+00 2.870544891555967482e+00
2.370223532290828646e-09 -2.902300960772791427e+02 1.481818270229743995e+00 3.884089051420070438e-01 4.564680778934001038e-01 1.616333512033096831e+00 2.833075679047166062e+00 2.502063016172143328e+00 1.901485417979356995e+00 2.529454514887524041e+00 3.283467164311720587e+00 1.038296413956861342e+00 2.364469868875615610e+00 8.478827688734594803e-01 2.836573778872611418e-01
2.403335976682353487e-09 -2.902137225829048930e+02 2.364212347054694519e+00 2.606353396707778922e-02 2.408829846947268649e+00 2.459464178815391477e+00 6.927821004815667427e-01 1.737114288064625089e+00 1.277990161449436446e+00 6.511112598958587183e-01 3.099539477288512312e+00 1.431736654468501513e+00 1.755423340151484934e+00 2.107408485816456845e-01 1.890177587560377459e+00
2.404869542347375838e-09 -2.902105846876606279e+02 9.665209821467224405e-01 2.970298858353190644e-02 1.373293278064733558e+00 1.401233316059933065e+00 6.318751307980332577e-01 3.296854327560270193e+00 3.317351758557496311e-02 2.794303377981131931e+00 4.889870348970159486e-01 6.396222128651790628e-01 3.048450827935642593e-01 1.316708299709912211e+00 1.386861774026587613e+00
2.733739521596512394e-09 -2.900799098853773330e+02 2.369053041587565467e+00 6.417505152427502302e-02 2.022807982687669259e+00 1.717328044028264777e+00 2.293748849273988366e+00 1.010223704727933214e+00 1.145059037757664377e+00 8.653713736650734401e-01 9.957326867732209097e-01 1.247333201276454417e+00 2.509264325741504889e-02 1.046014337767559033e+00 2.423036607011127774e+00
2.854890474872655543e-09 -2.900340468655952577e+02 2.193261945572205107e+00 1.785374324971434890e-01 1.053391406333337832e+00 7.536151999530551482e-01 2.970046682220186973e+00 7.759942582598493566e-01 3.048558133922071867e-01 3.222367088112141342e+00 1.037675810492116213e+00 2.324341534160212497e+00 2.844219283298288659e+00 9.014886512872092306e-01 1.438777787073721059e+00
3.038054403721668409e-09 -2.899693630336451520e+02 2.023016943785299837e+00 2.409481849558165745e-01 1.290933825176729055e+00 9.277458294718164966e-01 1.781543042039535618e-01 3.109753142647650126e+00 5.012180032370034954e-01 1.240020120464522924e+00 3.104462731826784783e-01 2.921695014406071045e-01 3.301920216289501386e+00 1.776595246648161597e+00 1.305462365704155081e+00
3.088537622451881119e-09 -2.899503826278571523e+02 1.004878986044182243e+00 4.049497142931186011e-01 2.048369473674076791e-01 3.395435309875294738e+00 7.245050084605576535e-01 5.561170794070938728e-01 3.254665838019456192e+00 3.236801618523035717e+00 2.707195119116261761e+00 2.991259731368524299e+00 1.256360275485940425e+00 1.609508750136554867e-01 4.090596631307820141e-01
